"breath_id","id","R","C","time_step","u_in","u_out","pressure","R_C","tot_u_in","last_u_in","first_u_in","max_u_in","u_in_diff1","u_in_diff2","u_in_diff3","u_in_diff_max","n_change_sign_u_in","area"
21,1451,20,10,0.33752179145813,11.7225751547175,0,20.741546540727,"20_10",133.466428591417,3.74073401176924,6.97963776395364,13.3334617362493,-0.363768733798786,-0.687070546354423,-0.912079291500355,-1.61088658153185,7,0.394147911356456
21,1452,20,10,0.371132373809814,11.3283035400252,0,22.0069851588488,"20_10",144.794732131442,3.74073401176924,6.97963776395364,13.3334617362493,-0.394271614692208,-0.758040348490994,-1.08134216104663,-2.00515819622406,7,0.380750879036898
21,1453,20,10,0.404812097549438,11.4025781077811,0,22.0772873043001,"20_10",156.197310239223,3.74073401176924,6.97963776395364,13.3334617362493,0.0742745677558183,-0.31999704693639,-0.683765780735175,-1.93088362846824,7,0.384035680589551
21,1454,20,10,0.438772201538086,10.5751511411801,0,24.1863516678365,"20_10",166.772461380403,3.74073401176924,6.97963776395364,13.3334617362493,-0.827426966601001,-0.753152398845183,-1.14742401353739,-2.75831059506924,7,0.359133232450139
21,1455,20,10,0.4726243019104,10.0975446300028,0,25.311185995056,"20_10",176.870006010406,3.74073401176924,6.97963776395364,13.3334617362493,-0.477606511177241,-1.30503347777824,-1.23075891002242,-3.23591710624648,7,0.34182309432878
21,1456,20,10,0.506525993347168,9.97919319425539,0,25.5220924314096,"20_10",186.849199204661,3.74073401176924,6.97963776395364,13.3334617362493,-0.118351435747424,-0.595957946924665,-1.42338491352567,-3.35426854199391,7,0.338311528459537
21,1457,20,10,0.540453910827637,9.60852601215046,0,26.295416031373,"20_10",196.457725216812,3.74073401176924,6.97963776395364,13.3334617362493,-0.370667182104938,-0.489018617852363,-0.966625129029604,-3.72493572409885,7,0.325997277649178
21,1458,20,10,0.573937654495239,9.1825706504983,0,27.1390417767876,"20_10",205.64029586731,3.74073401176924,6.97963776395364,13.3334617362493,-0.425955361652157,-0.796622543757096,-0.91497397950452,-4.150891085751,7,0.307466841870935
21,1459,20,10,0.607726573944092,8.66783922293041,0,28.1232718131047,"20_10",214.30813509024,3.74073401176924,6.97963776395364,13.3334617362493,-0.514731427567893,-0.940686789220051,-1.31135397132499,-4.6656225133189,7,0.2928769212992
21,1460,20,10,0.641690015792847,8.24587472676918,0,28.8262932676168,"20_10",222.55400981701,3.74073401176924,6.97963776395364,13.3334617362493,-0.421964496161225,-0.936695923729118,-1.36265128538128,-5.08758700948012,7,0.280058286774743
21,1461,20,10,0.67522406578064,7.80791273987683,0,29.529314722129,"20_10",230.361922556886,3.74073401176924,6.97963776395364,13.3334617362493,-0.437961986892347,-0.859926483053572,-1.37465791062147,-5.52554899637247,7,0.261830936119355
21,1462,20,10,0.709190845489502,7.38199974645791,0,30.1620340311899,"20_10",237.743922303344,3.74073401176924,6.97963776395364,13.3334617362493,-0.425912993418919,-0.863874980311266,-1.28583947647249,-5.95146198979139,7,0.250742759198813
21,1463,20,10,0.742902994155884,7.00580800394114,0,30.6541490493484,"20_10",244.749730307285,3.74073401176924,6.97963776395364,13.3334617362493,-0.376191742516778,-0.802104735935697,-1.24006672282804,-6.32765373230817,7,0.236180840956991
21,1464,20,10,0.776636362075806,6.06802095384868,0,32.4117026856288,"20_10",250.817751261134,3.74073401176924,6.97963776395364,13.3334617362493,-0.937787050092456,-1.31397879260923,-1.73989178602815,-7.26544078240062,7,0.204694783381973
21,1465,20,10,0.810388088226318,5.60167555396632,0,32.9741198492386,"20_10",256.4194268151,3.74073401176924,6.97963776395364,13.3334617362493,-0.466345399882359,-1.40413244997481,-1.78032419249159,-7.73178618228298,7,0.189066219281493
21,1466,20,10,0.844244480133057,5.34410790335409,0,33.0444219946898,"20_10",261.763534718454,3.74073401176924,6.97963776395364,13.3334617362493,-0.25756765061223,-0.723913050494589,-1.66170010058704,-7.98935383289521,7,0.180932211567854
21,1467,20,10,0.877881288528442,4.97661980607485,0,33.3959327219459,"20_10",266.740154524529,3.74073401176924,6.97963776395364,13.3334617362493,-0.367488097279247,-0.625055747891476,-1.09140114777384,-8.35684193017446,7,0.167397606873621
21,1468,20,10,0.911821365356445,4.54662751475322,0,33.8880477401044,"20_10",271.286782039283,3.74073401176924,6.97963776395364,13.3334617362493,-0.429992291321621,-0.797480388600868,-1.0550480392131,-8.78683422149608,7,0.154312887159036
21,1469,20,10,0.945732116699219,4.14367817546646,0,34.3098606128117,"20_10",275.430460214749,3.74073401176924,6.97963776395364,13.3334617362493,-0.402949339286763,-0.832941630608384,-1.20042972788763,-9.18978356078284,7,0.14051524025272
21,1470,20,10,0.979457855224609,3.74073401176924,0,34.731673485519,"20_10",279.171194226518,3.74073401176924,6.97963776395364,13.3334617362493,-0.402944163697219,-0.805893502983982,-1.2358857943056,-9.59272772448006,7,0.126159017173965
37,2481,50,20,0,32.9821921470292,0,6.25930457777641,"50_20",32.9821921470292,0,32.9821921470292,100,32.9821921470292,32.9821921470292,32.9821921470292,-67.0178078529708,18,0
37,2482,50,20,0.0319633483886719,100,0,9.91501614123965,"50_20",132.982192147029,0,32.9821921470292,100,67.0178078529708,100,100,0,18,3.19633483886719
37,2483,50,20,0.0639081001281738,100,0,19.9682229407636,"50_20",232.982192147029,0,32.9821921470292,100,0,67.0178078529708,100,0,18,3.1944751739502
37,2484,50,20,0.0957870483398438,0,0,48.9327068666646,"50_20",232.982192147029,0,32.9821921470292,100,-100,-100,-32.9821921470292,-100,18,0
37,2485,50,20,0.127718687057495,0,0,58.9859136661885,"50_20",232.982192147029,0,32.9821921470292,100,0,-100,-100,-100,18,0
37,2486,50,20,0.159645795822144,0,0,40.4964494125187,"50_20",232.982192147029,0,32.9821921470292,100,0,0,-100,-100,18,0
37,2487,50,20,0.191564798355103,68.7589952587877,0,27.4202503585925,"50_20",301.741187405817,0,32.9821921470292,100,68.7589952587877,68.7589952587877,68.7589952587877,-31.2410047412123,18,2.19471854382896
37,2488,50,20,0.223536491394043,100,0,24.2566538132878,"50_20",401.741187405817,0,32.9821921470292,100,31.2410047412123,100,100,0,18,3.19716930389404
37,2489,50,20,0.255504608154297,0,0,46.7533403576769,"50_20",401.741187405817,0,32.9821921470292,100,-100,-68.7589952587877,0,-100,18,0
37,2490,50,20,0.2874915599823,0,0,58.9859136661885,"50_20",401.741187405817,0,32.9821921470292,100,0,-100,-68.7589952587877,-100,18,0
37,2491,50,20,0.319498777389526,0,0,41.4103773033845,"50_20",401.741187405817,0,32.9821921470292,100,0,0,-100,-100,18,0
37,2492,50,20,0.351422071456909,42.8378527004362,0,29.1075018494217,"50_20",444.579040106253,0,32.9821921470292,100,42.8378527004362,42.8378527004362,42.8378527004362,-57.1621472995638,18,1.36752536897125
37,2493,50,20,0.383358478546143,85.6836401371139,0,25.3814881405072,"50_20",530.262680243367,0,32.9821921470292,100,42.8457874366778,85.6836401371139,85.6836401371139,-14.3163598628861,18,2.73642761230625
37,2494,50,20,0.415337324142456,0,0,42.7461180669576,"50_20",530.262680243367,0,32.9821921470292,100,-85.6836401371139,-42.8378527004362,0,-100,18,0
37,2495,50,20,0.447302103042603,0,0,51.8150948301645,"50_20",530.262680243367,0,32.9821921470292,100,0,-85.6836401371139,-42.8378527004362,-100,18,0
37,2496,50,20,0.479147672653198,0,0,36.6298314127018,"50_20",530.262680243367,0,32.9821921470292,100,0,0,-85.6836401371139,-100,18,0
37,2497,50,20,0.511059522628784,70.5805028213329,0,26.4360203222755,"50_20",600.8431830647,0,32.9821921470292,100,70.5805028213329,70.5805028213329,70.5805028213329,-29.4194971786671,18,2.25235441723579
37,2498,50,20,0.54299783706665,77.8085987842325,0,26.2251138859218,"50_20",678.651781848932,0,32.9821921470292,100,7.22809596289964,77.8085987842325,77.8085987842325,-22.1914012157675,18,2.48507549394059
37,2499,50,20,0.574918508529663,0,0,47.2454553758354,"50_20",678.651781848932,0,32.9821921470292,100,-77.8085987842325,-70.5805028213329,0,-100,18,0
37,2500,50,20,0.606850624084473,0,0,54.3459720664083,"50_20",678.651781848932,0,32.9821921470292,100,0,-77.8085987842325,-70.5805028213329,-100,18,0
37,2501,50,20,0.638830661773682,0,0,39.1607086489456,"50_20",678.651781848932,0,32.9821921470292,100,0,0,-77.8085987842325,-100,18,0
37,2502,50,20,0.670762777328491,41.9717867644387,0,28.8262932676168,"50_20",720.623568613371,0,32.9821921470292,100,41.9717867644387,41.9717867644387,41.9717867644387,-58.0282132355613,18,1.34024794500388
37,2503,50,20,0.702722787857056,63.0732565416431,0,27.2093439222388,"50_20",783.696825155014,0,32.9821921470292,100,21.1014697772045,63.0732565416431,63.0732565416431,-36.9267434583569,18,2.01582194314176
37,2504,50,20,0.734636783599854,0,0,43.9412545396283,"50_20",783.696825155014,0,32.9821921470292,100,-63.0732565416431,-41.9717867644387,0,-100,18,0
37,2505,50,20,0.766595840454102,0,0,50.0575411938841,"50_20",783.696825155014,0,32.9821921470292,100,0,-63.0732565416431,-41.9717867644387,-100,18,0
37,2506,50,20,0.798539876937866,0,0,36.700133558153,"50_20",783.696825155014,0,32.9821921470292,100,0,0,-63.0732565416431,-100,18,0
37,2507,50,20,0.830572843551636,50.5157552426844,0,28.0529696676534,"50_20",834.212580397699,0,32.9821921470292,100,50.5157552426844,50.5157552426844,50.5157552426844,-49.4842447573156,18,1.61816950115826
37,2508,50,20,0.862543344497681,52.7844607673712,0,28.2638761040071,"50_20",886.99704116507,0,32.9821921470292,100,2.26870552468674,52.7844607673712,52.7844607673712,-47.2155392326288,18,1.68754565289971
37,2509,50,20,0.894477605819702,0,0,46.0503189031648,"50_20",886.99704116507,0,32.9821921470292,100,-52.7844607673712,-50.5157552426844,0,-100,18,0
37,2510,50,20,0.926364183425903,0,0,50.9011669392987,"50_20",886.99704116507,0,32.9821921470292,100,0,-52.7844607673712,-50.5157552426844,-100,18,0
53,3441,20,20,0,0.68515181413877,0,6.25930457777641,"20_20",0.68515181413877,16.0501282415062,0.68515181413877,29.7487520429584,0.68515181413877,0.68515181413877,0.68515181413877,-29.0636002288196,1,0
53,3442,20,20,0.0318551063537598,5.80601768644621,0,5.69688741416669,"20_20",6.49116950058498,16.0501282415062,0.68515181413877,29.7487520429584,5.12086587230744,5.80601768644621,5.80601768644621,-23.9427343565122,1,0.184951310893554
53,3443,20,20,0.0646553039550781,8.6965308548836,0,7.38413890499588,"20_20",15.1877003554686,16.0501282415062,0.68515181413877,29.7487520429584,2.8905131684374,8.01137904074483,8.6965308548836,-21.0522211880748,1,0.285247930486144
53,3444,20,20,0.096365213394165,10.7902301307634,0,9.77441185033724,"20_20",25.977930486232,16.0501282415062,0.68515181413877,29.7487520429584,2.09369927587979,4.98421244431719,10.1050783166246,-18.958521912195,1,0.342157220273414
53,3445,20,20,0.128118276596069,12.3022422637637,0,11.7428719229713,"20_20",38.2801727499957,16.0501282415062,0.68515181413877,29.7487520429584,1.51201213300031,3.6057114088801,6.4962245773175,-17.4465097791947,1,0.390633876126427
53,3446,20,20,0.159856557846069,13.3649596090074,0,13.1489148319956,"20_20",51.6451323590031,16.0501282415062,0.68515181413877,29.7487520429584,1.06271734524367,2.57472947824398,4.66842875412377,-16.383792433951,1,0.424180846965566
53,3447,20,20,0.192723512649536,14.0363380645297,0,14.4846555955687,"20_20",65.6814704235328,16.0501282415062,0.68515181413877,29.7487520429584,0.671378455522367,1.73409580076604,3.24610793376634,-15.7124139784287,1,0.46133168877308
53,3448,20,20,0.224472045898438,14.3128062978108,0,15.7500942136906,"20_20",79.9942767213436,16.0501282415062,0.68515181413877,29.7487520429584,0.27646823328109,0.947846688803457,2.01056403404713,-15.4359457451476,1,0.454410606631132
53,3449,20,20,0.256200313568115,16.2234587472575,0,17.0858349772637,"20_20",96.2177354686011,16.0501282415062,0.68515181413877,29.7487520429584,1.91065244944668,2.18712068272777,2.85849913825013,-13.5252932957009,1,0.514742241660961
53,3450,20,20,0.287907838821411,19.4166182793682,0,18.1403671590319,"20_20",115.634353747969,16.0501282415062,0.68515181413877,29.7487520429584,3.19315953211067,5.10381198155734,5.38028021483843,-10.3321337635902,1,0.615652914426673
53,3451,20,20,0.320565223693848,22.3061419100917,0,19.8276186498611,"20_20",137.940495658061,16.0501282415062,0.68515181413877,29.7487520429584,2.88952363072357,6.08268316283423,7.99333561228091,-7.44261013286667,1,0.728460261377052
53,3452,20,20,0.352308034896851,24.7263794547697,0,21.6554744315928,"20_20",162.666875112831,16.0501282415062,0.68515181413877,29.7487520429584,2.42023754467795,5.30976117540152,8.50292070751219,-5.02237258818871,1,0.784884794766565
53,3453,20,20,0.384015560150146,26.7540153097944,0,23.6239345042268,"20_20",189.420890422625,16.0501282415062,0.68515181413877,29.7487520429584,2.02763585502474,4.44787339970269,7.33739703042626,-2.99473673316398,1,0.848303616062372
53,3454,20,20,0.415807008743286,28.4446241297439,0,25.4517902859584,"20_20",217.865514552369,16.0501282415062,0.68515181413877,29.7487520429584,1.6906088199495,3.71824467497424,6.13848221965219,-1.30412791321448,1,0.904295805771934
53,3455,20,20,0.448617219924927,29.7487520429584,0,27.3499482131413,"20_20",247.614266595328,16.0501282415062,0.68515181413877,29.7487520429584,1.30412791321448,2.99473673316398,5.02237258818871,0,1,0.976062836919728
53,3456,20,20,0.480366945266724,29.0657795251318,0,28.896595413068,"20_20",276.680046120459,16.0501282415062,0.68515181413877,29.7487520429584,-0.682972517826595,0.621155395387881,2.31176421533738,-0.682972517826595,1,0.922830516768158
53,3457,20,20,0.512131452560425,28.3225182618569,0,29.4590125766778,"20_20",305.002564382316,16.0501282415062,0.68515181413877,29.7487520429584,-0.743261263274924,-1.42623378110152,-0.122105867887043,-1.42623378110152,1,0.899650837904738
53,3458,20,20,0.543907642364502,27.7242348217519,0,28.896595413068,"20_20",332.726799204068,16.0501282415062,0.68515181413877,29.7487520429584,-0.598283440105028,-1.34154470337995,-2.02451722120655,-2.02451722120655,1,0.880970547868792
53,3459,20,20,0.576562643051147,27.1083083529146,0,29.1075018494217,"20_20",359.835107556983,16.0501282415062,0.68515181413877,29.7487520429584,-0.615926468837291,-1.21420990894232,-1.95747117221724,-2.64044369004384,1,0.885221827878223
53,3460,20,20,0.608379364013672,26.4053002992227,0,29.880825449385,"20_20",386.240407856205,16.0501282415062,0.68515181413877,29.7487520429584,-0.703008053691832,-1.31893452252912,-1.91721796263415,-3.34345174373567,1,0.840130071552032
53,3461,20,20,0.640127658843994,25.6323568751947,0,30.513544758446,"20_20",411.8727647314,16.0501282415062,0.68515181413877,29.7487520429584,-0.772943424028032,-1.47595147771986,-2.09187794655715,-4.1163951677637,1,0.813783623269719
53,3462,20,20,0.671911716461182,24.7787365591118,0,31.2165662129581,"20_20",436.651501290512,16.0501282415062,0.68515181413877,29.7487520429584,-0.853620316082925,-1.62656374011096,-2.32957179380279,-4.97001548384663,1,0.787568790475919
53,3463,20,20,0.704867362976074,23.8049240014761,0,31.9898898129215,"20_20",460.456425291988,16.0501282415062,0.68515181413877,29.7487520429584,-0.973812557635647,-1.82743287371857,-2.6003762977466,-5.94382804148227,1,0.78450666070653
53,3464,20,20,0.736598253250122,22.7973965040232,0,32.6929112674337,"20_20",483.253821796011,16.0501282415062,0.68515181413877,29.7487520429584,-1.00752749745293,-1.98134005508857,-2.8349603711715,-6.9513555389352,1,0.723381687003122
53,3465,20,20,0.768242120742798,21.7771166346815,0,33.114724140141,"20_20",505.030938430693,16.0501282415062,0.68515181413877,29.7487520429584,-1.0202798693417,-2.02780736679463,-3.00161992443027,-7.9716354082769,1,0.689112193160407
53,3466,20,20,0.799914598464966,20.6785448326797,0,33.8880477401044,"20_20",525.709483263372,16.0501282415062,0.68515181413877,29.7487520429584,-1.09857180200185,-2.11885167134355,-3.12637916879647,-9.07020721027875,1,0.654940750539898
53,3467,20,20,0.832597494125366,19.4980177935896,0,34.5207670491653,"20_20",545.207501056962,16.0501282415062,0.68515181413877,29.7487520429584,-1.18052703909011,-2.27909884109195,-3.29937871043365,-10.2507342493689,1,0.637251681132518
53,3468,20,20,0.864238739013672,18.3352705919236,0,35.0128820673238,"20_20",563.542771648885,16.0501282415062,0.68515181413877,29.7487520429584,-1.16274720166597,-2.34327424075608,-3.44184604275792,-11.4134814510348,1,0.580150786892403
53,3469,20,20,0.895862817764282,17.1920998760963,0,35.2940906491287,"20_20",580.734871524982,16.0501282415062,0.68515181413877,29.7487520429584,-1.14317071582724,-2.30591791749321,-3.48644495658332,-12.5566521668621,1,0.543684320370029
53,3470,20,20,0.927607297897339,16.0501282415062,0,35.6456013763848,"20_20",596.784999766488,16.0501282415062,0.68515181413877,29.7487520429584,-1.14197163459014,-2.28514235041738,-3.44788955208335,-13.6986238014522,1,0.509502977095505
58,3761,5,50,0,0,0,6.39990886867885,"5_50",0,0,0,37.9927268224743,0,0,0,-37.9927268224743,3,0
58,3762,5,50,0.0319337844848633,6.77687816067165,0,6.18900243232522,"5_50",6.77687816067165,0,0,37.9927268224743,6.77687816067165,6.77687816067165,6.77687816067165,-31.2158486618026,3,0.216411366663065
58,3763,5,50,0.0638983249664307,11.2708240101281,0,7.0326281777398,"5_50",18.0477021707997,0,0,37.9927268224743,4.49394584945645,11.2708240101281,11.2708240101281,-26.7219028123462,3,0.360266710332361
58,3764,5,50,0.0958998203277588,16.6208524313551,0,7.38413890499588,"5_50",34.6685546021548,0,0,37.9927268224743,5.35002842122696,9.84397427068341,16.6208524313551,-21.3718743911192,3,0.531892131983328
58,3765,5,50,0.128665685653687,20.563323933905,0,8.36836894131291,"5_50",55.2318785360598,0,0,37.9927268224743,3.94247150254991,9.29249992377687,13.7864457732333,-17.4294028885693,3,0.673775102671757
58,3766,5,50,0.160618782043457,24.8845119052826,0,9.00108825037386,"5_50",80.1163904413424,0,0,37.9927268224743,4.32118797137764,8.26365947392755,13.6136878951545,-13.1082149171917,3,0.795137207521887
58,3767,5,50,0.1925950050354,28.7275949712102,0,9.77441185033724,"5_50",108.843985412553,0,0,37.9927268224743,3.84308306592755,8.1642710373052,12.1067425398551,-9.2651318512641,3,0.918599982821647
58,3768,5,50,0.224550724029541,33.4735212397657,0,10.336829013947,"5_50",142.317506652318,0,0,37.9927268224743,4.74592626855555,8.5890093344831,12.9101973058607,-4.51920558270856,3,1.06967043848235
58,3769,5,50,0.2574143409729,37.9927268224743,0,11.1804547593616,"5_50",180.310233474793,0,0,37.9927268224743,4.51920558270856,9.2651318512641,13.1082149171917,0,3,1.24857842092749
58,3770,5,50,0.289324998855591,32.662671598776,0,11.7428719229713,"5_50",212.972905073569,0,0,37.9927268224743,-5.33005522369832,-0.810849640989758,3.93507662756579,-5.33005522369832,3,1.04228733892321
58,3771,5,50,0.32128381729126,27.3245720906908,0,11.5319654866176,"5_50",240.297477164259,0,0,37.9927268224743,-5.33809950808515,-10.6681547317835,-6.14894914907491,-10.6681547317835,3,0.873261038278734
