"id","breath_id","R","C","time_step","u_in","u_out","pressure","R_C","tot_u_in","last_u_in","first_u_in","max_u_in","u_in_diff1","u_in_diff2","u_in_diff_max","n_change_sign_u_in","clust"
56261,1111,5,50,0.680512666702271,55.0702777919552,0,32.4117026856288,"5_50",1916.33477868069,0,100,100,-5.0789635566894,-20.2297576261507,-44.9297222080448,6,3
56262,1111,5,50,0.71455454826355,54.524844861234,0,32.3414005401776,"5_50",1970.85962354192,0,100,100,-0.545432930721198,-5.6243964874106,-45.475155138766,6,3
56263,1111,5,50,0.748553276062012,43.5966114811495,0,33.3959327219459,"5_50",2014.45623502307,0,100,100,-10.9282333800845,-11.4736663108057,-56.4033885188505,6,3
56264,1111,5,50,0.782477855682373,37.6680604493052,0,33.8880477401044,"5_50",2052.12429547238,0,100,100,-5.9285510318443,-16.8567844119288,-62.3319395506948,6,3
56265,1111,5,50,0.816532373428345,33.6382505234538,0,34.1692563219092,"5_50",2085.76254599583,0,100,100,-4.0298099258514,-9.9583609576957,-66.3617494765462,6,3
56266,1111,5,50,0.850489854812622,25.0328299633832,0,34.9425799218726,"5_50",2110.79537595921,0,100,100,-8.6054205600706,-12.635230485922,-74.9671700366168,6,3
56267,1111,5,50,0.884530305862427,21.5230692120962,0,35.1534863582263,"5_50",2132.31844517131,0,100,100,-3.509760751287,-12.1151813113576,-78.4769307879038,6,3
56268,1111,5,50,0.91867733001709,15.4234349920062,0,35.6456013763848,"5_50",2147.74188016331,0,100,100,-6.09963422009,-9.609394971377,-84.5765650079938,6,3
56269,1111,5,50,0.952611923217773,9.93838548751234,0,36.0674142490921,"5_50",2157.68026565083,0,100,100,-5.48504950449386,-11.5846837245839,-90.0616145124877,6,3
56270,1111,5,50,0.986642360687256,0,1,35.9971121036409,"5_50",2157.68026565083,0,100,100,-9.93838548751234,-15.4234349920062,-100,6,3
471121,9770,5,50,0,22.9183936759221,0,5.90779385052035,"5_50",22.9183936759221,0,22.9183936759221,76.4159019777466,22.9183936759221,22.9183936759221,-53.4975083018245,9,3
471122,9770,5,50,0.0340654850006104,64.0955697935932,0,7.24353461409344,"5_50",87.0139634695153,0,22.9183936759221,76.4159019777466,41.1771761176711,64.0955697935932,-12.3203321841534,9,3
471123,9770,5,50,0.0683350563049316,65.9073154324241,0,9.35259897762993,"5_50",152.921278901939,0,22.9183936759221,76.4159019777466,1.8117456388309,42.988921756502,-10.5085865453225,9,3
471124,9770,5,50,0.103404521942139,67.5385844178329,0,11.1804547593616,"5_50",220.459863319772,0,22.9183936759221,76.4159019777466,1.63126898540879,3.44301462423969,-8.87731755991371,9,3
471125,9770,5,50,0.137650012969971,69.9909591336848,0,12.2349869411298,"5_50",290.450822453457,0,22.9183936759221,76.4159019777466,2.4523747158519,4.0836437012607,-6.4249428440618,9,3
471126,9770,5,50,0.171777486801147,72.1848015473668,0,13.1489148319956,"5_50",362.635624000824,0,22.9183936759221,76.4159019777466,2.19384241368201,4.64621712953391,-4.2311004303798,9,3
471127,9770,5,50,0.206888675689697,73.8241548857357,0,14.1331448683126,"5_50",436.45977888656,0,22.9183936759221,76.4159019777466,1.63935333836889,3.8331957520509,-2.59174709201091,9,3
471128,9770,5,50,0.241067409515381,75.0496823415813,0,15.0470727591784,"5_50",511.509461228141,0,22.9183936759221,76.4159019777466,1.22552745584561,2.8648807942145,-1.3662196361653,9,3
471129,9770,5,50,0.275355339050293,75.8537826672645,0,15.9610006500443,"5_50",587.363243895405,0,22.9183936759221,76.4159019777466,0.804100325683194,2.0296277815288,-0.562119310482103,9,3
471130,9770,5,50,0.310302734375,76.2944319850541,0,16.8749285409101,"5_50",663.657675880459,0,22.9183936759221,76.4159019777466,0.440649317789607,1.2447496434728,-0.121469992692496,9,3
471131,9770,5,50,0.34424901008606,76.1391064582529,0,17.8591585772271,"5_50",739.796782338712,0,22.9183936759221,76.4159019777466,-0.155325526801207,0.2853237909884,-0.276795519493703,9,3
471132,9770,5,50,0.37831974029541,76.4159019777466,0,18.491877886288,"5_50",816.212684316459,0,22.9183936759221,76.4159019777466,0.276795519493703,0.121469992692496,0,9,3
471133,9770,5,50,0.413386583328247,75.67272164254,0,19.4761079226051,"5_50",891.885405958999,0,22.9183936759221,76.4159019777466,-0.743180335206603,-0.4663848157129,-0.743180335206603,9,3
471134,9770,5,50,0.44746470451355,75.9947393198866,0,19.8276186498611,"5_50",967.880145278886,0,22.9183936759221,76.4159019777466,0.322017677346608,-0.421162657859995,-0.421162657859995,9,3
471135,9770,5,50,0.481610059738159,75.6875007948737,0,20.3900358134709,"5_50",1043.56764607376,0,22.9183936759221,76.4159019777466,-0.307238525012906,0.014779152333702,-0.728401182872901,9,3
471136,9770,5,50,0.516847848892212,74.7254086865319,0,21.1633594134342,"5_50",1118.29305476029,0,22.9183936759221,76.4159019777466,-0.962092108341793,-1.2693306333547,-1.69049329121469,9,3
471137,9770,5,50,0.550876379013062,73.1931343683211,0,22.0772873043001,"5_50",1191.48618912861,0,22.9183936759221,76.4159019777466,-1.53227431821081,-2.4943664265526,-3.2227676094255,9,3
471138,9770,5,50,0.584938526153564,72.043280842232,0,22.710006613361,"5_50",1263.52946997084,0,22.9183936759221,76.4159019777466,-1.1498535260891,-2.68212784429991,-4.37262113551461,9,3
471139,9770,5,50,0.620071172714233,70.4049427713404,0,23.4833302133244,"5_50",1333.93441274218,0,22.9183936759221,76.4159019777466,-1.63833807089159,-2.7881915969807,-6.0109592064062,9,3
471140,9770,5,50,0.654141187667847,70.5215802646689,0,24.0457473769341,"5_50",1404.45599300685,0,22.9183936759221,76.4159019777466,0.116637493328497,-1.5217005775631,-5.8943217130777,9,3
471141,9770,5,50,0.6884765625,70.4350892754967,0,25.6626967223121,"5_50",1474.89108228235,0,22.9183936759221,76.4159019777466,-0.086490989172205,0.0301465041562921,-5.98081270224991,9,3
471142,9770,5,50,0.723483800888062,72.0960305128648,0,26.3657181768242,"5_50",1546.98711279522,0,22.9183936759221,76.4159019777466,1.66094123736811,1.5744502481959,-4.3198714648818,9,3
471143,9770,5,50,0.757787704467773,72.7708244801981,0,27.4202503585925,"5_50",1619.75793727541,0,22.9183936759221,76.4159019777466,0.674793967333301,2.33573520470141,-3.6450774975485,9,3
471144,9770,5,50,0.791958093643188,69.1106479140572,0,28.896595413068,"5_50",1688.86858518947,0,22.9183936759221,76.4159019777466,-3.6601765661409,-2.9853825988076,-7.3052540636894,9,3
471145,9770,5,50,0.827111721038818,63.3575462063671,0,29.1778039948729,"5_50",1752.22613139584,0,22.9183936759221,76.4159019777466,-5.7531017076901,-9.413278273831,-13.0583557713795,9,3
471146,9770,5,50,0.861201286315918,57.1374916508632,0,29.7402211584826,"5_50",1809.3636230467,0,22.9183936759221,76.4159019777466,-6.2200545555039,-11.973156263194,-19.2784103268834,9,3
471147,9770,5,50,0.895248413085938,50.390427135968,0,30.513544758446,"5_50",1859.75405018267,0,22.9183936759221,76.4159019777466,-6.7470645148952,-12.9671190703991,-26.0254748417786,9,3
471148,9770,5,50,0.930381298065186,46.4098221112219,0,30.7244511947996,"5_50",1906.16387229389,0,22.9183936759221,76.4159019777466,-3.9806050247461,-10.7276695396413,-30.0060798665247,9,3
471149,9770,5,50,0.964473485946655,43.3407922809493,0,31.497774794763,"5_50",1949.50466457484,0,22.9183936759221,76.4159019777466,-3.0690298302726,-7.0496348550187,-33.0751096967973,9,3
471150,9770,5,50,0.998605012893677,0,1,31.9898898129215,"5_50",1949.50466457484,0,22.9183936759221,76.4159019777466,-43.3407922809493,-46.4098221112219,-76.4159019777466,9,3
1018001,21207,5,20,0,8.86751085077658,0,5.13447025055696,"5_20",8.86751085077658,8.39090825389732,8.86751085077658,100,8.86751085077658,8.86751085077658,-91.1324891492234,12,3
1018002,21207,5,20,0.03183913230896,100,0,6.04839814142278,"5_20",108.867510850777,8.39090825389732,8.86751085077658,100,91.1324891492234,100,0,12,3
1018003,21207,5,20,0.063711404800415,100,0,11.3913611957152,"5_20",208.867510850777,8.39090825389732,8.86751085077658,100,0,91.1324891492234,0,12,3
1018004,21207,5,20,0.0955731868743896,100,0,16.0313027954955,"5_20",308.867510850777,8.39090825389732,8.86751085077658,100,0,0,0,12,3
1018005,21207,5,20,0.127451658248901,97.0686081700397,0,17.7185542863247,"5_20",405.936119020816,8.39090825389732,8.86751085077658,100,-2.9313918299603,-2.9313918299603,-2.9313918299603,12,3
1018006,21207,5,20,0.159376382827759,90.0326642265787,0,18.9136907589953,"5_20",495.968783247395,8.39090825389732,8.86751085077658,100,-7.03594394346099,-9.9673357734213,-9.9673357734213,12,3
1018007,21207,5,20,0.191343545913696,88.7604694278884,0,19.2652014862514,"5_20",584.729252675283,8.39090825389732,8.86751085077658,100,-1.27219479869031,-8.3081387421513,-11.2395305721116,12,3
1018008,21207,5,20,0.223292827606201,92.9055431945947,0,18.8433886135441,"5_20",677.634795869878,8.39090825389732,8.86751085077658,100,4.1450737667063,2.872878968016,-7.0944568054053,12,3
1018009,21207,5,20,0.255206108093262,83.4249793733658,0,20.3197336680196,"5_20",761.059775243244,8.39090825389732,8.86751085077658,100,-9.4805638212289,-5.33549005452259,-16.5750206266342,12,3
1018010,21207,5,20,0.287105798721313,79.1796436072305,0,21.0227551225318,"5_20",840.239418850474,8.39090825389732,8.86751085077658,100,-4.2453357661353,-13.7258995873642,-20.8203563927695,12,3
1018011,21207,5,20,0.319005727767944,84.3578062186661,0,20.3900358134709,"5_20",924.59722506914,8.39090825389732,8.86751085077658,100,5.1781626114356,0.932826845300298,-15.6421937813339,12,3
1018012,21207,5,20,0.350892543792725,75.9760728120069,0,21.6554744315928,"5_20",1000.57329788115,8.39090825389732,8.86751085077658,100,-8.38173340665919,-3.2035707952236,-24.0239271879931,12,3
1018013,21207,5,20,0.38277006149292,69.8619092578503,0,22.5694023224586,"5_20",1070.435207139,8.39090825389732,8.86751085077658,100,-6.1141635541566,-14.4958969608158,-30.1380907421497,12,3
1018014,21207,5,20,0.414642333984375,74.1662466953418,0,22.0069851588488,"5_20",1144.60145383434,8.39090825389732,8.86751085077658,100,4.3043374374915,-1.80982611666511,-25.8337533046582,12,3
1018015,21207,5,20,0.446518659591675,66.9403624903591,0,23.0615173406171,"5_20",1211.5418163247,8.39090825389732,8.86751085077658,100,-7.22588420498269,-2.92154676749119,-33.0596375096409,12,3
1018016,21207,5,20,0.47845721244812,60.020237427518,0,24.0457473769341,"5_20",1271.56205375222,8.39090825389732,8.86751085077658,100,-6.92012506284111,-14.1460092678238,-39.979762572482,12,3
1018017,21207,5,20,0.510331869125366,61.5058719457735,0,23.8348409405805,"5_20",1333.06792569799,8.39090825389732,8.86751085077658,100,1.4856345182555,-5.43449054458561,-38.4941280542265,12,3
1018018,21207,5,20,0.542235612869263,52.4288377196424,0,25.1002795587024,"5_20",1385.49676341763,8.39090825389732,8.86751085077658,100,-9.0770342261311,-7.5913997078756,-47.5711622803576,12,3
1018019,21207,5,20,0.574145317077637,47.1752964905442,0,25.8033010132145,"5_20",1432.67205990818,8.39090825389732,8.86751085077658,100,-5.2535412290982,-14.3305754552293,-52.8247035094558,12,3
1018020,21207,5,20,0.606045722961426,48.3772234568836,0,25.5923945768609,"5_20",1481.04928336506,8.39090825389732,8.86751085077658,100,1.2019269663394,-4.0516142627588,-51.6227765431164,12,3
1018021,21207,5,20,0.63793158531189,38.0242023149401,0,26.9984374858852,"5_20",1519.07348568,8.39090825389732,8.86751085077658,100,-10.3530211419435,-9.1510941756041,-61.9757976850599,12,3
1018022,21207,5,20,0.669848203659058,35.0198130390617,0,27.3499482131413,"5_20",1554.09329871906,8.39090825389732,8.86751085077658,100,-3.0043892758784,-13.3574104178219,-64.9801869609383,12,3
1018023,21207,5,20,0.701751232147217,33.4993040019876,0,27.4905525040437,"5_20",1587.59260272105,8.39090825389732,8.86751085077658,100,-1.5205090370741,-4.52489831295249,-66.5006959980124,12,3
1018024,21207,5,20,0.73364782333374,28.4524228722302,0,28.1232718131047,"5_20",1616.04502559328,8.39090825389732,8.86751085077658,100,-5.0468811297574,-6.5673901668315,-71.5475771277698,12,3
1018025,21207,5,20,0.765557050704956,24.8428076395832,0,28.545084685812,"5_20",1640.88783323286,8.39090825389732,8.86751085077658,100,-3.609615232647,-8.6564963624044,-75.1571923604168,12,3
1018026,21207,5,20,0.797425985336304,20.6927585662385,0,29.0371997039705,"5_20",1661.5805917991,8.39090825389732,8.86751085077658,100,-4.1500490733447,-7.7596643059917,-79.3072414337615,12,3
1018027,21207,5,20,0.829351425170898,18.0095736771369,0,29.3184082857753,"5_20",1679.59016547624,8.39090825389732,8.86751085077658,100,-2.6831848891016,-6.8332339624463,-81.9904263228631,12,3
1018028,21207,5,20,0.861260890960693,14.8142247498592,0,29.6699190130314,"5_20",1694.4043902261,8.39090825389732,8.86751085077658,100,-3.1953489272777,-5.8785338163793,-85.1857752501408,12,3
1018029,21207,5,20,0.893181562423706,12.6089876259443,0,29.880825449385,"5_20",1707.01337785204,8.39090825389732,8.86751085077658,100,-2.2052371239149,-5.4005860511926,-87.3910123740557,12,3
1018030,21207,5,20,0.925081491470337,8.39090825389732,0,30.3729404675436,"5_20",1715.40428610594,8.39090825389732,8.86751085077658,100,-4.21807937204698,-6.42331649596188,-91.6090917461027,12,3
1087121,22618,20,50,0,47.4638540877628,0,6.68111745048372,"20_50",47.4638540877628,0,47.4638540877628,58.2362011183038,47.4638540877628,47.4638540877628,-10.772347030541,19,3
1087122,22618,20,50,0.0340008735656738,58.2362011183038,0,8.7901818140202,"20_50",105.700055206067,0,47.4638540877628,58.2362011183038,10.772347030541,58.2362011183038,0,19,3
1087123,22618,20,50,0.0681371688842773,50.8711363557343,0,14.2737491592151,"20_50",156.571191561801,0,47.4638540877628,58.2362011183038,-7.3650647625695,3.4072822679715,-7.3650647625695,19,3
1087124,22618,20,50,0.102062940597534,42.519121335814,0,19.6167122135075,"20_50",199.090312897615,0,47.4638540877628,58.2362011183038,-8.3520150199203,-15.7170797824898,-15.7170797824898,19,3
1087125,22618,20,50,0.136156558990479,44.5607907441002,0,19.6870143589587,"20_50",243.651103641715,0,47.4638540877628,58.2362011183038,2.0416694082862,-6.3103456116341,-13.6754103742036,19,3
1087126,22618,20,50,0.170117855072021,45.2101689718426,0,20.3197336680196,"20_50",288.861272613558,0,47.4638540877628,58.2362011183038,0.649378227742396,2.6910476360286,-13.0260321464612,19,3
1087127,22618,20,50,0.203949451446533,42.6856110819018,0,22.2881937406537,"20_50",331.546883695459,0,47.4638540877628,58.2362011183038,-2.5245578899408,-1.87517966219841,-15.550590036402,19,3
1087128,22618,20,50,0.237963914871216,43.7070834152417,0,22.4287980315561,"20_50",375.253967110701,0,47.4638540877628,58.2362011183038,1.0214723333399,-1.5030855566009,-14.5291177030621,19,3
1087129,22618,20,50,0.272074699401855,44.3137274003712,0,22.710006613361,"20_50",419.567694511072,0,47.4638540877628,58.2362011183038,0.606643985129502,1.6281163184694,-13.9224737179326,19,3
1087130,22618,20,50,0.305992364883423,42.1682754385572,0,24.1863516678365,"20_50",461.73596994963,0,47.4638540877628,58.2362011183038,-2.145451961814,-1.5388079766845,-16.0679256797466,19,3
1087131,22618,20,50,0.340132236480713,43.5452069580484,0,23.9051430860317,"20_50",505.281176907678,0,47.4638540877628,58.2362011183038,1.37693151949119,-0.768520442322803,-14.6909941602554,19,3
1087132,22618,20,50,0.374079942703247,43.8416019708261,0,24.1160495223853,"20_50",549.122778878504,0,47.4638540877628,58.2362011183038,0.296395012777701,1.6733265322689,-14.3945991474777,19,3
1087133,22618,20,50,0.40812873840332,42.5133613037951,0,25.0299774132511,"20_50",591.636140182299,0,47.4638540877628,58.2362011183038,-1.328240667031,-1.0318456542533,-15.7228398145087,19,3
1087134,22618,20,50,0.442157745361328,44.3672600944576,0,24.3972581041902,"20_50",636.003400276757,0,47.4638540877628,58.2362011183038,1.8538987906625,0.525658123631501,-13.8689410238462,19,3
1087135,22618,20,50,0.476131916046143,42.2989964242966,0,25.5923945768609,"20_50",678.302396701053,0,47.4638540877628,58.2362011183038,-2.068263670161,-0.214364879498504,-15.9372046940072,19,3
1087136,22618,20,50,0.510126352310181,41.0603788977062,0,26.295416031373,"20_50",719.36277559876,0,47.4638540877628,58.2362011183038,-1.2386175265904,-3.3068811967514,-17.1758222205976,19,3
1087137,22618,20,50,0.544247627258301,42.7584697161059,0,25.5923945768609,"20_50",762.121245314866,0,47.4638540877628,58.2362011183038,1.6980908183997,0.459473291809303,-15.4777314021979,19,3
1087138,22618,20,50,0.57816743850708,40.104289580095,0,26.928135340434,"20_50",802.22553489496,0,47.4638540877628,58.2362011183038,-2.6541801360109,-0.956089317611202,-18.1319115382088,19,3
1087139,22618,20,50,0.612131595611572,38.2722772363519,0,27.7717610858486,"20_50",840.497812131312,0,47.4638540877628,58.2362011183038,-1.8320123437431,-4.486192479754,-19.9639238819519,19,3
1087140,22618,20,50,0.646132707595825,39.522884986266,0,27.1390417767876,"20_50",880.020697117578,0,47.4638540877628,58.2362011183038,1.2506077499141,-0.581404593828999,-18.7133161320378,19,3
1087141,22618,20,50,0.680307149887085,37.9679593743919,0,27.8420632312998,"20_50",917.98865649197,0,47.4638540877628,58.2362011183038,-1.5549256118741,-0.304317861959994,-20.2682417439119,19,3
1087142,22618,20,50,0.714076280593872,35.5209392056534,0,28.896595413068,"20_50",953.509595697624,0,47.4638540877628,58.2362011183038,-2.4470201687385,-4.0019457806126,-22.7152619126504,19,3
1087143,22618,20,50,0.74810528755188,36.8965619894509,0,28.1232718131047,"20_50",990.406157687075,0,47.4638540877628,58.2362011183038,1.3756227837975,-1.071397384941,-21.3396391288529,19,3
1087144,22618,20,50,0.782289266586304,34.4242408337747,0,29.1778039948729,"20_50",1024.83039852085,0,47.4638540877628,58.2362011183038,-2.47232115567621,-1.0966983718787,-23.8119602845291,19,3
1087145,22618,20,50,0.816359996795654,32.698753970617,0,29.8105233039338,"20_50",1057.52915249147,0,47.4638540877628,58.2362011183038,-1.7254868631577,-4.1978080188339,-25.5374471476868,19,3
1087146,22618,20,50,0.850264549255371,33.9639938991863,0,29.0371997039705,"20_50",1091.49314639065,0,47.4638540877628,58.2362011183038,1.2652399285693,-0.460246934588397,-24.2722072191175,19,3
1087147,22618,20,50,0.884250640869141,31.2354210297282,0,30.1620340311899,"20_50",1122.72856742038,0,47.4638540877628,58.2362011183038,-2.7285728694581,-1.4633329408888,-27.0007800885756,19,3
1087148,22618,20,50,0.918385744094849,28.7820810791443,0,31.0759619220557,"20_50",1151.51064849953,0,47.4638540877628,58.2362011183038,-2.4533399505839,-5.181912820042,-29.4541200391595,19,3
1087149,22618,20,50,0.952337741851807,30.8177665701564,0,29.880825449385,"20_50",1182.32841506968,0,47.4638540877628,58.2362011183038,2.0356854910121,-0.4176544595718,-27.4184345481474,19,3
1087150,22618,20,50,0.986374616622925,0,1,30.8650554857021,"20_50",1182.32841506968,0,47.4638540877628,58.2362011183038,-30.8177665701564,-28.7820810791443,-58.2362011183038,19,3
1111041,23095,5,50,0,49.8946703621211,0,6.11870028687399,"5_50",49.8946703621211,0,49.8946703621211,63.2896568983543,49.8946703621211,49.8946703621211,-13.3949865362332,5,3
1111042,23095,5,50,0.0348186492919922,53.3348881367972,0,8.08716035950804,"5_50",103.229558498918,0,49.8946703621211,63.2896568983543,3.4402177746761,53.3348881367972,-9.9547687615571,5,3
1111043,23095,5,50,0.0687470436096191,55.289419267928,0,9.42290112308115,"5_50",158.518977766846,0,49.8946703621211,63.2896568983543,1.9545311311308,5.3947489058069,-8.00023763042631,5,3
1111044,23095,5,50,0.103022813796997,56.3314388363068,0,10.8992461775567,"5_50",214.850416603153,0,49.8946703621211,63.2896568983543,1.04201956837881,2.9965506995096,-6.9582180620475,5,3
1111045,23095,5,50,0.137806415557861,58.0560273128191,0,11.8131740684225,"5_50",272.906443915972,0,49.8946703621211,63.2896568983543,1.7245884765123,2.7666080448911,-5.2336295855352,5,3
1111046,23095,5,50,0.17182993888855,59.8827734876195,0,12.4458933774834,"5_50",332.789217403592,0,49.8946703621211,63.2896568983543,1.82674617480041,3.5513346513127,-3.4068834107348,5,3
1111047,23095,5,50,0.205893993377686,60.5616114941396,0,13.4301234138005,"5_50",393.350828897731,0,49.8946703621211,63.2896568983543,0.678838006520095,2.5055841813205,-2.7280454042147,5,3
1111048,23095,5,50,0.24102258682251,61.5217846978419,0,14.1331448683126,"5_50",454.872613595573,0,49.8946703621211,63.2896568983543,0.960173203702304,1.6390112102224,-1.7678722005124,5,3
1111049,23095,5,50,0.275100469589233,61.926740283771,0,14.906468468276,"5_50",516.799353879344,0,49.8946703621211,63.2896568983543,0.404955585929095,1.3651287896314,-1.36291661458331,5,3
1111050,23095,5,50,0.309414148330688,63.2896568983543,0,15.1173749046297,"5_50",580.089010777698,0,49.8946703621211,63.2896568983543,1.36291661458331,1.7678722005124,0,5,3
1111051,23095,5,50,0.344253540039062,63.0766252674179,0,15.9610006500443,"5_50",643.165636045116,0,49.8946703621211,63.2896568983543,-0.213031630936399,1.14988498364691,-0.213031630936399,5,3
1111052,23095,5,50,0.378495216369629,61.7360082433918,0,17.1561371227149,"5_50",704.901644288508,0,49.8946703621211,63.2896568983543,-1.3406170240261,-1.5536486549625,-1.5536486549625,5,3
1111053,23095,5,50,0.412512063980103,62.3953136475474,0,17.2967414136174,"5_50",767.296957936056,0,49.8946703621211,63.2896568983543,0.659305404155596,-0.681311619870506,-0.894343250806905,5,3
1111054,23095,5,50,0.447636365890503,61.3939582033333,0,18.1403671590319,"5_50",828.690916139389,0,49.8946703621211,63.2896568983543,-1.0013554442141,-0.342050040058503,-1.895698695021,5,3
1111055,23095,5,50,0.481934070587158,61.3860970917761,0,18.4215757408368,"5_50",890.077013231165,0,49.8946703621211,63.2896568983543,-0.00786111155719738,-1.0092165557713,-1.9035598065782,5,3
1111056,23095,5,50,0.515918254852295,59.5230956758181,0,19.4761079226051,"5_50",949.600108906983,0,49.8946703621211,63.2896568983543,-1.863001415958,-1.8708625275152,-3.7665612225362,5,3
1111057,23095,5,50,0.551025629043579,58.3291291723106,0,20.108827231666,"5_50",1007.92923807929,0,49.8946703621211,63.2896568983543,-1.1939665035075,-3.0569679194655,-4.9605277260437,5,3
1111058,23095,5,50,0.584965467453003,58.0768737893259,0,20.2494315225684,"5_50",1066.00611186862,0,49.8946703621211,63.2896568983543,-0.2522553829847,-1.4462218864922,-5.2127831090284,5,3
1111059,23095,5,50,0.619038105010986,55.2502800694588,0,21.5148701406903,"5_50",1121.25639193808,0,49.8946703621211,63.2896568983543,-2.8265937198671,-3.0788491028518,-8.0393768288955,5,3
1111060,23095,5,50,0.654070138931274,54.0120435694055,0,21.9366830133976,"5_50",1175.26843550748,0,49.8946703621211,63.2896568983543,-1.2382365000533,-4.0648302199204,-9.2776133289488,5,3
1111061,23095,5,50,0.688074827194214,55.469686183455,0,22.0772873043001,"5_50",1230.73812169094,0,49.8946703621211,63.2896568983543,1.4576426140495,0.2194061139962,-7.8199707148993,5,3
1111062,23095,5,50,0.722352266311646,60.3332578210622,0,23.6239345042268,"5_50",1291.071379512,0,49.8946703621211,63.2896568983543,4.86357163760719,6.3212142516567,-2.9563990772921,5,3
1111063,23095,5,50,0.757205724716187,57.3608856817588,0,24.8893731223487,"5_50",1348.43226519376,0,49.8946703621211,63.2896568983543,-2.9723721393034,1.8911994983038,-5.9287712165955,5,3
1111064,23095,5,50,0.791497468948364,47.4959460877635,0,24.9596752677999,"5_50",1395.92821128152,0,49.8946703621211,63.2896568983543,-9.8649395939953,-12.8373117332987,-15.7937108105908,5,3
1111065,23095,5,50,0.825860977172852,43.0207128659099,0,25.311185995056,"5_50",1438.94892414743,0,49.8946703621211,63.2896568983543,-4.4752332218536,-14.3401728158489,-20.2689440324444,5,3
1111066,23095,5,50,0.860642910003662,41.5757345438879,0,25.5220924314096,"5_50",1480.52465869132,0,49.8946703621211,63.2896568983543,-1.444978322022,-5.9202115438756,-21.7139223544664,5,3
1111067,23095,5,50,0.894647836685181,39.3710335667642,0,26.0845095950194,"5_50",1519.89569225809,0,49.8946703621211,63.2896568983543,-2.2047009771237,-3.6496792991457,-23.9186233315901,5,3
1111068,23095,5,50,0.928544521331787,37.0952818904278,0,26.6469267586291,"5_50",1556.99097414851,0,49.8946703621211,63.2896568983543,-2.2757516763364,-4.4804526534601,-26.1943750079265,5,3
1111069,23095,5,50,0.963619709014893,35.0281895879657,0,27.0687396313364,"5_50",1592.01916373648,0,49.8946703621211,63.2896568983543,-2.0670923024621,-4.3428439787985,-28.2614673103886,5,3
1111070,23095,5,50,0.997570037841797,0,1,27.6311567949461,"5_50",1592.01916373648,0,49.8946703621211,63.2896568983543,-35.0281895879657,-37.0952818904278,-63.2896568983543,5,3
1275761,26476,5,20,0,1.79080950002786,0,4.57205308694723,"5_20",1.79080950002786,1.57589650813546,1.79080950002786,54.2130261166981,1.79080950002786,1.79080950002786,-52.4222166166702,1,3
