"id","breath_id","R","C","time_step","u_in","u_out","pressure","R_C","tot_u_in","last_u_in","first_u_in","max_u_in","u_in_diff1","u_in_diff2","u_in_diff_max","n_change_sign_u_in","clust"
70004,1390,50,50,0.0952467918395996,2.82493137733225,0,8.01685821405683,"50_50",5.29857867116776,8.20549993244183,0,8.43437971645426,1.0209967697355,2.15521869109349,-5.60944833912201,4,2
70005,1390,50,50,0.127002239227295,3.7371787799392,0,9.1416925412763,"50_50",9.03575745110696,8.20549993244183,0,8.43437971645426,0.91224740260695,1.93324417234245,-4.69720093651506,4,2
70006,1390,50,50,0.15886664390564,4.53874928604972,0,10.5477354503006,"50_50",13.5745067371567,8.20549993244183,0,8.43437971645426,0.80157050611052,1.71381790871747,-3.89563043040454,4,2
70007,1390,50,50,0.190601825714111,5.21306008282099,0,12.3755912320322,"50_50",18.7875668199777,8.20549993244183,0,8.43437971645426,0.67431079677127,1.47588130288179,-3.22131963363327,4,2
70008,1390,50,50,0.222425937652588,5.77812189825795,0,14.0628427228614,"50_50",24.5656887182356,8.20549993244183,0,8.43437971645426,0.565061815436961,1.23937261220823,-2.65625781819631,4,2
70009,1390,50,50,0.254141807556152,6.24896403297333,0,15.4688856318857,"50_50",30.8146527512089,8.20549993244183,0,8.43437971645426,0.47084213471538,1.03590395015234,-2.18541568348093,4,2
70010,1390,50,50,0.285834789276123,6.63568654827681,0,16.8046263954589,"50_50",37.4503392994858,8.20549993244183,0,8.43437971645426,0.386722515303481,0.85756465001886,-1.79869316817745,4,2
70011,1390,50,50,0.317583322525024,6.94413068005779,0,18.1403671590319,"50_50",44.3944699795436,8.20549993244183,0,8.43437971645426,0.30844413178098,0.69516664708446,-1.49024903639647,4,2
70012,1390,50,50,0.349284410476685,7.23081720438024,0,18.2106693044832,"50_50",51.6252871839238,8.20549993244183,0,8.43437971645426,0.28668652432245,0.59513065610343,-1.20356251207402,4,2
70013,1390,50,50,0.381071805953979,7.53345860143873,0,17.4373457045198,"50_50",59.1587457853625,8.20549993244183,0,8.43437971645426,0.30264139705849,0.58932792138094,-0.900921115015529,4,2
70014,1390,50,50,0.41276741027832,7.73509589727873,0,19.4058057771539,"50_50",66.8938416826413,8.20549993244183,0,8.43437971645426,0.201637295839999,0.50427869289849,-0.69928381917553,4,2
70015,1390,50,50,0.444497108459473,7.89553913436092,0,20.108827231666,"50_50",74.7893808170022,8.20549993244183,0,8.43437971645426,0.16044323708219,0.36208053292219,-0.538840582093339,4,2
70016,1390,50,50,0.476208448410034,8.1226357259524,0,18.2809714499344,"50_50",82.9120165429546,8.20549993244183,0,8.43437971645426,0.227096591591479,0.38753982867367,-0.31174399050186,4,2
70017,1390,50,50,0.507974147796631,8.32771331290346,0,18.491877886288,"50_50",91.239729855858,8.20549993244183,0,8.43437971645426,0.205077586951061,0.432174178542541,-0.106666403550799,4,2
70018,1390,50,50,0.539731025695801,8.42056588475,0,20.8821508316294,"50_50",99.660295740608,8.20549993244183,0,8.43437971645426,0.0928525718465387,0.2979301587976,-0.01381383170426,4,2
70019,1390,50,50,0.571439266204834,8.43437971645426,0,22.6397044679098,"50_50",108.094675457062,8.20549993244183,0,8.43437971645426,0.01381383170426,0.106666403550799,0,4,2
70020,1390,50,50,0.603148698806763,8.39160873989344,0,23.9754452314829,"50_50",116.486284196956,8.20549993244183,0,8.43437971645426,-0.0427709765608189,-0.0289571448565589,-0.0427709765608189,4,2
70021,1390,50,50,0.634870767593384,8.31614243806947,0,24.8190709768975,"50_50",124.802426635025,8.20549993244183,0,8.43437971645426,-0.0754663018239707,-0.11823727838479,-0.11823727838479,4,2
70022,1390,50,50,0.666609525680542,8.20989487710251,0,25.6626967223121,"50_50",133.012321512128,8.20549993244183,0,8.43437971645426,-0.10624756096696,-0.18171386279093,-0.224484839351749,4,2
70023,1390,50,50,0.698362588882446,8.08056062748773,0,26.3657181768242,"50_50",141.092882139615,8.20549993244183,0,8.43437971645426,-0.12933424961478,-0.23558181058174,-0.35381908896653,4,2
70024,1390,50,50,0.730060815811157,7.93861005307358,0,26.8578331949828,"50_50",149.031492192689,8.20549993244183,0,8.43437971645426,-0.14195057441415,-0.27128482402893,-0.495769663380679,4,2
70025,1390,50,50,0.761813640594482,7.84016904040101,0,26.0142074495682,"50_50",156.87166123309,8.20549993244183,0,8.43437971645426,-0.0984410126725699,-0.240391587086719,-0.594210676053249,4,2
70026,1390,50,50,0.793523788452148,7.86805323969323,0,23.1318194860683,"50_50",164.739714472783,8.20549993244183,0,8.43437971645426,0.0278841992922203,-0.0705568133803496,-0.566326476761029,4,2
70027,1390,50,50,0.82527232170105,7.96775977087561,0,21.3742658497879,"50_50",172.707474243659,8.20549993244183,0,8.43437971645426,0.0997065311823793,0.1275907304746,-0.46661994557865,4,2
70028,1390,50,50,0.857075929641724,8.10875430098562,0,20.2494315225684,"50_50",180.816228544644,8.20549993244183,0,8.43437971645426,0.14099453011001,0.240701061292389,-0.32562541546864,4,2
70029,1390,50,50,0.888869524002075,8.21774054098138,0,20.8118486861782,"50_50",189.033969085626,8.20549993244183,0,8.43437971645426,0.10898623999576,0.24998077010577,-0.21663917547288,4,2
70030,1390,50,50,0.920573949813843,8.20549993244183,0,23.5536323587756,"50_50",197.239469018068,8.20549993244183,0,8.43437971645426,-0.0122406085395497,0.0967456314562103,-0.228879784012429,4,2
92721,1881,20,50,0,0,0,5.55628312326425,"20_50",0,0.579524412650523,0,26.268071142111,0,0,-26.268071142111,24,2
92722,1881,20,50,0.0336573123931885,26.268071142111,0,5.62658526871548,"20_50",26.268071142111,0.579524412650523,0,26.268071142111,26.268071142111,26.268071142111,0,24,2
92723,1881,20,50,0.067579984664917,11.9372808576156,0,8.01685821405683,"20_50",38.2053519997266,0.579524412650523,0,26.268071142111,-14.3307902844954,11.9372808576156,-14.3307902844954,24,2
92724,1881,20,50,0.101647138595581,0,0,10.336829013947,"20_50",38.2053519997266,0.579524412650523,0,26.268071142111,-11.9372808576156,-26.268071142111,-26.268071142111,24,2
92725,1881,20,50,0.135630130767822,19.9660940728446,0,6.68111745048372,"20_50",58.1714460725712,0.579524412650523,0,26.268071142111,19.9660940728446,8.028813215229,-6.3019770692664,24,2
92726,1881,20,50,0.169669628143311,10.2718806892444,0,8.2980667958617,"20_50",68.4433267618156,0.579524412650523,0,26.268071142111,-9.6942133836002,10.2718806892444,-15.9961904528666,24,2
92727,1881,20,50,0.203651428222656,0,0,10.0556204321421,"20_50",68.4433267618156,0.579524412650523,0,26.268071142111,-10.2718806892444,-19.9660940728446,-26.268071142111,24,2
92728,1881,20,50,0.237772941589355,18.2979574879845,0,6.96232603228859,"20_50",86.7412842498001,0.579524412650523,0,26.268071142111,18.2979574879845,8.0260767987401,-7.9701136541265,24,2
92729,1881,20,50,0.27190637588501,7.75622059734386,0,8.71987966856899,"20_50",94.497504847144,0.579524412650523,0,26.268071142111,-10.5417368906406,7.75622059734386,-18.5118505447671,24,2
92730,1881,20,50,0.306043386459351,0.158857559805069,0,9.98531828669088,"20_50",94.656362406949,0.579524412650523,0,26.268071142111,-7.59736303753879,-18.1390999281794,-26.1092135823059,24,2
92731,1881,20,50,0.340019226074219,15.7780752793569,0,7.38413890499588,"20_50",110.434437686306,0.579524412650523,0,26.268071142111,15.6192177195518,8.02185468201304,-10.4899958627541,24,2
92732,1881,20,50,0.374022483825684,6.49972111420103,0,8.93078610492264,"20_50",116.934158800507,0.579524412650523,0,26.268071142111,-9.27835416515587,6.34086355439596,-19.76835002791,24,2
92733,1881,20,50,0.407929420471191,1.43403688397196,0,9.77441185033724,"20_50",118.368195684479,0.579524412650523,0,26.268071142111,-5.06568423022907,-14.3440383953849,-24.834034258139,24,2
92734,1881,20,50,0.441830635070801,14.5203946896297,0,7.59504534134954,"20_50",132.888590374109,0.579524412650523,0,26.268071142111,13.0863578056577,8.02067357542867,-11.7476764524813,24,2
92735,1881,20,50,0.475879907608032,0.173070002444075,0,9.98531828669088,"20_50",133.061660376553,0.579524412650523,0,26.268071142111,-14.3473246871856,-1.26096688152788,-26.0950011396669,24,2
92736,1881,20,50,0.509838104248047,9.03521836368506,0,8.50897323221533,"20_50",142.096878740238,0.579524412650523,0,26.268071142111,8.86214836124099,-5.48517632594464,-17.2328527784259,24,2
92737,1881,20,50,0.543811559677124,4.81643703226464,0,9.21199468672749,"20_50",146.913315772502,0.579524412650523,0,26.268071142111,-4.21878133142042,4.64336702982057,-21.4516341098464,24,2
92738,1881,20,50,0.577913045883179,3.1267768326948,0,9.49320326853236,"20_50",150.040092605197,0.579524412650523,0,26.268071142111,-1.68966019956984,-5.90844153099026,-23.1412943094162,24,2
92739,1881,20,50,0.611957311630249,10.7252240880595,0,8.22776465041048,"20_50",160.765316693257,0.579524412650523,0,26.268071142111,7.5984472553647,5.90878705579486,-15.5428470540515,24,2
92740,1881,20,50,0.646040678024292,0.174136838078093,0,9.98531828669088,"20_50",160.939453531335,0.579524412650523,0,26.268071142111,-10.5510872499814,-2.95263999461671,-26.0939343040329,24,2
92741,1881,20,50,0.680062770843506,7.34718136979361,0,8.7901818140202,"20_50",168.286634901128,0.579524412650523,0,26.268071142111,7.17304453171552,-3.37804271826589,-18.9208897723174,24,2
92742,1881,20,50,0.714207172393799,2.28212505401278,0,9.6338075594348,"20_50",170.568759955141,0.579524412650523,0,26.268071142111,-5.06505631578083,2.10798821593469,-23.9859460880982,24,2
92743,1881,20,50,0.748209953308105,6.92391203963387,0,8.86048395947143,"20_50",177.492671994775,0.579524412650523,0,26.268071142111,4.64178698562109,-0.42326933015974,-19.3441591024771,24,2
92744,1881,20,50,0.782258987426758,0.591725714293661,0,9.91501614123965,"20_50",178.084397709069,0.579524412650523,0,26.268071142111,-6.33218632534021,-1.69039933971912,-25.6763454278173,24,2
92745,1881,20,50,0.816203117370605,6.49870152586126,0,8.93078610492264,"20_50",184.58309923493,0.579524412650523,0,26.268071142111,5.9069758115676,-0.42521051377261,-19.7693696162497,24,2
92746,1881,20,50,0.850063323974609,0,0,10.2665268684958,"20_50",184.58309923493,0.579524412650523,0,26.268071142111,-6.49870152586126,-0.591725714293661,-26.268071142111,24,2
92747,1881,20,50,0.884167432785034,6.91592855440619,0,8.86048395947143,"20_50",191.499027789336,0.579524412650523,0,26.268071142111,6.91592855440619,0.41722702854493,-19.3521425877048,24,2
92748,1881,20,50,0.91832971572876,0,0,10.0556204321421,"20_50",191.499027789336,0.579524412650523,0,26.268071142111,-6.91592855440619,0,-26.268071142111,24,2
92749,1881,20,50,0.952145338058472,4.8018066582482,0,9.21199468672749,"20_50",196.300834447584,0.579524412650523,0,26.268071142111,4.8018066582482,-2.11412189615799,-21.4662644838628,24,2
92750,1881,20,50,0.986122131347656,0.579524412650523,0,9.91501614123965,"20_50",196.880358860235,0.579524412650523,0,26.268071142111,-4.22228224559768,0.579524412650523,-25.6885467294605,24,2
131681,2671,50,50,0,0,0,6.61081530503251,"50_50",0,6.77680754768731,0,18.7395864537011,0,0,-18.7395864537011,4,2
131682,2671,50,50,0.0319101810455322,1.04362932748859,0,5.48598097781306,"50_50",1.04362932748859,6.77680754768731,0,18.7395864537011,1.04362932748859,1.04362932748859,-17.6959571262125,4,2
131683,2671,50,50,0.0638701915740967,3.22435250994936,0,6.32960672322764,"50_50",4.26798183743795,6.77680754768731,0,18.7395864537011,2.18072318246077,3.22435250994936,-15.5152339437517,4,2
131684,2671,50,50,0.0958108901977539,5.04494221068406,0,8.22776465041048,"50_50",9.31292404812201,6.77680754768731,0,18.7395864537011,1.8205897007347,4.00131288319547,-13.694644243017,4,2
131685,2671,50,50,0.128607273101807,6.61748271652746,0,9.70410970488603,"50_50",15.9304067646495,6.77680754768731,0,18.7395864537011,1.5725405058434,3.3931302065781,-12.1221037371736,4,2
131686,2671,50,50,0.160463333129883,8.20887621817105,0,11.8834762138737,"50_50",24.1392829828205,6.77680754768731,0,18.7395864537011,1.59139350164359,3.16393400748699,-10.5307102355301,4,2
131687,2671,50,50,0.192097425460815,10.7591313491908,0,14.2737491592151,"50_50",34.8984143320113,6.77680754768731,0,18.7395864537011,2.55025513101975,4.14164863266334,-7.9804551045103,4,2
131688,2671,50,50,0.223975658416748,12.9765982929568,0,16.8046263954589,"50_50",47.8750126249681,6.77680754768731,0,18.7395864537011,2.217466943766,4.76772207478575,-5.7629881607443,4,2
131689,2671,50,50,0.25702166557312,14.8443391424078,0,20.0385250862148,"50_50",62.7193517673759,6.77680754768731,0,18.7395864537011,1.867740849451,4.085207793217,-3.8952473112933,4,2
131690,2671,50,50,0.288934469223022,16.2738023798021,0,23.1318194860683,"50_50",78.993154147178,6.77680754768731,0,18.7395864537011,1.4294632373943,3.2972040868453,-2.465784073899,4,2
131691,2671,50,50,0.320833921432495,17.3594530030037,0,26.1548117404706,"50_50",96.3526071501817,6.77680754768731,0,18.7395864537011,1.0856506232016,2.5151138605959,-1.3801334506974,4,2
131692,2671,50,50,0.352646112442017,18.1538664244619,0,28.896595413068,"50_50",114.506473574644,6.77680754768731,0,18.7395864537011,0.794413421458199,1.8800640446598,-0.585720029239202,4,2
131693,2671,50,50,0.38546895980835,18.7395864537011,0,31.2868683584094,"50_50",133.246060028345,6.77680754768731,0,18.7395864537011,0.585720029239202,1.3801334506974,0,4,2
131694,2671,50,50,0.417389869689941,16.5918784502999,0,33.5365370128483,"50_50",149.837938478645,6.77680754768731,0,18.7395864537011,-2.1477080034012,-1.561987974162,-2.1477080034012,4,2
131695,2671,50,50,0.449243068695068,13.4612244846492,0,34.2395584673605,"50_50",163.299162963294,6.77680754768731,0,18.7395864537011,-3.1306539656507,-5.2783619690519,-5.2783619690519,4,2
131696,2671,50,50,0.481025695800781,10.7896211034093,0,31.1462640675069,"50_50",174.088784066703,6.77680754768731,0,18.7395864537011,-2.6716033812399,-5.8022573468906,-7.9499653502918,4,2
131697,2671,50,50,0.513822555541992,8.54164578719539,0,27.4905525040437,"50_50",182.630429853899,6.77680754768731,0,18.7395864537011,-2.24797531621391,-4.91957869745381,-10.1979406665057,4,2
131698,2671,50,50,0.545609474182129,6.76697230405804,0,24.326955958739,"50_50",189.397402157957,6.77680754768731,0,18.7395864537011,-1.77467348313735,-4.02264879935126,-11.9726141496431,4,2
131699,2671,50,50,0.577398777008057,5.33849723346913,0,21.4445679952391,"50_50",194.735899391426,6.77680754768731,0,18.7395864537011,-1.42847507058891,-3.20314855372626,-13.401089220232,4,2
131700,2671,50,50,0.609190464019775,4.24397071823177,0,18.491877886288,"50_50",198.979870109657,6.77680754768731,0,18.7395864537011,-1.09452651523736,-2.52300158582627,-14.4956157354693,4,2
131701,2671,50,50,0.642007350921631,3.73781528350735,0,15.7500942136906,"50_50",202.717685393165,6.77680754768731,0,18.7395864537011,-0.50615543472442,-1.60068194996178,-15.0017711701938,4,2
131702,2671,50,50,0.673944473266602,4.83515943950004,0,13.9925405774102,"50_50",207.552844832665,6.77680754768731,0,18.7395864537011,1.09734415599269,0.59118872126827,-13.9044270142011,4,2
131703,2671,50,50,0.705888509750366,5.7992817480055,0,14.5549577410199,"50_50",213.35212658067,6.77680754768731,0,18.7395864537011,0.96412230850546,2.06146646449815,-12.9403047056956,4,2
131704,2671,50,50,0.737774133682251,6.44265078210857,0,16.7343242500076,"50_50",219.794777362779,6.77680754768731,0,18.7395864537011,0.64336903410307,1.60749134260853,-12.2969356715925,4,2
131705,2671,50,50,0.770622253417969,6.8305530825283,0,18.6324821771905,"50_50",226.625330445307,6.77680754768731,0,18.7395864537011,0.38790230041973,1.0312713345228,-11.9090333711728,4,2
131706,2671,50,50,0.802561283111572,7.04999779975512,0,19.7573165044099,"50_50",233.675328245062,6.77680754768731,0,18.7395864537011,0.21944471722682,0.60734701764655,-11.689588653946,4,2
131707,2671,50,50,0.834499835968018,7.08742086085537,0,21.1633594134342,"50_50",240.762749105918,6.77680754768731,0,18.7395864537011,0.0374230611002497,0.25686777832707,-11.6521655928457,4,2
131708,2671,50,50,0.86640739440918,7.01291723255303,0,22.0772873043001,"50_50",247.775666338471,6.77680754768731,0,18.7395864537011,-0.0745036283023399,-0.0370805672020902,-11.7266692211481,4,2
131709,2671,50,50,0.8993079662323,6.84534990164646,0,22.8506109042634,"50_50",254.621016240117,6.77680754768731,0,18.7395864537011,-0.16756733090657,-0.24207095920891,-11.8942365520546,4,2
131710,2671,50,50,0.931277751922607,6.77680754768731,0,22.1475894497513,"50_50",261.397823787804,6.77680754768731,0,18.7395864537011,-0.0685423539591499,-0.23610968486572,-11.9627789060138,4,2
309841,6370,50,20,0,4.10045077441921,0,6.11870028687399,"50_20",4.10045077441921,5.69099775862969,4.10045077441921,24.9418399091905,4.10045077441921,4.10045077441921,-20.8413891347713,17,2
309842,6370,50,20,0.031857967376709,24.9418399091905,0,5.48598097781306,"50_20",29.0422906836097,5.69099775862969,4.10045077441921,24.9418399091905,20.8413891347713,24.9418399091905,0,17,2
309843,6370,50,20,0.0637943744659424,21.1624630760887,0,9.84471399578846,"50_20",50.2047537596984,5.69099775862969,4.10045077441921,24.9418399091905,-3.7793768331018,17.0620123016695,-3.7793768331018,17,2
309844,6370,50,20,0.0957257747650146,11.2071815163408,0,20.0385250862148,"50_20",61.4119352760392,5.69099775862969,4.10045077441921,24.9418399091905,-9.9552815597479,-13.7346583928497,-13.7346583928497,17,2
309845,6370,50,20,0.127651691436768,8.67970413170448,0,22.710006613361,"50_20",70.0916394077437,5.69099775862969,4.10045077441921,24.9418399091905,-2.52747738463632,-12.4827589443842,-16.262135777486,17,2
309846,6370,50,20,0.159584522247314,9.82886531185691,0,21.725776577044,"50_20",79.9205047196006,5.69099775862969,4.10045077441921,24.9418399091905,1.14916118015243,-1.37831620448389,-15.1129745973336,17,2
309847,6370,50,20,0.19145655632019,9.83880079118643,0,21.8663808679464,"50_20",89.759305510787,5.69099775862969,4.10045077441921,24.9418399091905,0.00993547932951877,1.15909665948195,-15.1030391180041,17,2
309848,6370,50,20,0.223380565643311,8.24265388354243,0,23.5536323587756,"50_20",98.0019593943295,5.69099775862969,4.10045077441921,24.9418399091905,-1.596146907644,-1.58621142831448,-16.6991860256481,17,2
309849,6370,50,20,0.255318880081177,9.70416742182932,0,22.2178915952025,"50_20",107.706126816159,5.69099775862969,4.10045077441921,24.9418399091905,1.46151353828689,-0.134633369357109,-15.2376724873612,17,2
309850,6370,50,20,0.287273406982422,9.75003135937055,0,22.2881937406537,"50_20",117.456158175529,5.69099775862969,4.10045077441921,24.9418399091905,0.0458639375412293,1.50737747582812,-15.1918085498199,17,2
309851,6370,50,20,0.319231271743774,7.83164145210283,0,24.2566538132878,"50_20",125.287799627632,5.69099775862969,4.10045077441921,24.9418399091905,-1.91838990726772,-1.87252596972649,-17.1101984570877,17,2
309852,6370,50,20,0.351190567016602,9.03732906996813,0,23.1318194860683,"50_20",134.3251286976,5.69099775862969,4.10045077441921,24.9418399091905,1.2056876178653,-0.712702289402419,-15.9045108392224,17,2
309853,6370,50,20,0.383085012435913,8.9683599811741,0,23.2724237769707,"50_20",143.293488678774,5.69099775862969,4.10045077441921,24.9418399091905,-0.0689690887940309,1.13671852907127,-15.9734799280164,17,2
309854,6370,50,20,0.415035009384155,7.51512870758217,0,24.7487688314463,"50_20",150.808617386357,5.69099775862969,4.10045077441921,24.9418399091905,-1.45323127359193,-1.52220036238596,-17.4267112016083,17,2
309855,6370,50,20,0.446972846984863,8.84027388628502,0,23.4833302133244,"50_20",159.648891272642,5.69099775862969,4.10045077441921,24.9418399091905,1.32514517870285,-0.128086094889079,-16.1015660229055,17,2
309856,6370,50,20,0.47895359992981,8.46197470804992,0,23.9051430860317,"50_20",168.110865980691,5.69099775862969,4.10045077441921,24.9418399091905,-0.3782991782351,0.94684600046775,-16.4798652011406,17,2
309857,6370,50,20,0.510900497436523,6.83732827391387,0,25.5220924314096,"50_20",174.948194254605,5.69099775862969,4.10045077441921,24.9418399091905,-1.62464643413605,-2.00294561237115,-18.1045116352766,17,2
309858,6370,50,20,0.542880535125732,8.56805253593879,0,23.8348409405805,"50_20",183.516246790544,5.69099775862969,4.10045077441921,24.9418399091905,1.73072426202492,0.106077827888869,-16.3737873732517,17,2
309859,6370,50,20,0.574833154678345,8.39163835065674,0,24.0457473769341,"50_20",191.907885141201,5.69099775862969,4.10045077441921,24.9418399091905,-0.17641418528205,1.55431007674287,-16.5502015585338,17,2
309860,6370,50,20,0.606687307357788,6.46896406466159,0,25.943905304117,"50_20",198.376849205862,5.69099775862969,4.10045077441921,24.9418399091905,-1.92267428599515,-2.0990884712772,-18.4728758445289,17,2
309861,6370,50,20,0.638583421707153,8.11131850901159,0,24.326955958739,"50_20",206.488167714874,5.69099775862969,4.10045077441921,24.9418399091905,1.64235444435,-0.28031984164515,-16.8305214001789,17,2
309862,6370,50,20,0.670563459396362,8.20767445986785,0,24.2566538132878,"50_20",214.695842174742,5.69099775862969,4.10045077441921,24.9418399091905,0.0963559508562604,1.73871039520626,-16.7341654493226,17,2
309863,6370,50,20,0.702522039413452,4.97352004399483,0,27.4202503585925,"50_20",219.669362218737,5.69099775862969,4.10045077441921,24.9418399091905,-3.23415441587302,-3.13779846501676,-19.9683198651957,17,2
309864,6370,50,20,0.734467267990112,4.68998785263592,0,27.6311567949461,"50_20",224.359350071373,5.69099775862969,4.10045077441921,24.9418399091905,-0.283532191358909,-3.51768660723193,-20.2518520565546,17,2
309865,6370,50,20,0.76643443107605,8.02515893226837,0,24.326955958739,"50_20",232.384509003641,5.69099775862969,4.10045077441921,24.9418399091905,3.33517107963245,3.05163888827354,-16.9166809769221,17,2
309866,6370,50,20,0.798378705978394,8.05424851033776,0,24.326955958739,"50_20",240.438757513979,5.69099775862969,4.10045077441921,24.9418399091905,0.0290895780693905,3.36426065770184,-16.8875913988527,17,2
309867,6370,50,20,0.830313205718994,4.46096195455659,0,27.8420632312998,"50_20",244.899719468535,5.69099775862969,4.10045077441921,24.9418399091905,-3.59328655578117,-3.56419697771178,-20.4808779546339,17,2
